created_at,sicaklik,salt,sensor_id
2026-03-08 10:33:23.260054+00:00,27.1,2831.57,esp-t1
2026-03-08 10:33:23.364462+00:00,28.3,2737.61,esp-t1
2026-03-08 10:33:23.469408+00:00,25.6,2186.55,esp-t1
2026-03-08 10:33:23.584418+00:00,30.9,2067.19,esp-t1
2026-03-08 10:33:23.693252+00:00,25.7,2491.58,esp-t1
2026-03-08 10:33:23.804814+00:00,18.6,2492.4,esp-t1
2026-03-08 10:33:23.909709+00:00,29.0,2861.97,esp-t1
2026-03-08 10:33:24.020923+00:00,21.8,2399.26,esp-t1
2026-03-08 10:33:24.144026+00:00,19.6,2121.72,esp-t1
2026-03-08 10:33:24.255211+00:00,27.2,2806.39,esp-t1
2026-03-08 10:33:24.359925+00:00,27.8,1751.37,esp-t1
2026-03-08 10:33:24.470623+00:00,24.4,1577.74,esp-t1
2026-03-08 10:33:24.580871+00:00,28.8,1919.96,esp-t1
2026-03-08 10:33:24.694370+00:00,31.9,1554.11,esp-t1
2026-03-08 10:33:24.801290+00:00,26.8,1719.72,esp-t1
2026-03-08 10:33:24.911509+00:00,21.7,2439.49,esp-t1
2026-03-08 10:33:25.017580+00:00,22.5,1735.76,esp-t1
2026-03-08 10:33:25.126161+00:00,22.7,2386.58,esp-t1
2026-03-08 10:33:25.235158+00:00,24.6,1804.5,esp-t1
2026-03-08 10:33:25.340259+00:00,20.0,2918.47,esp-t1
2026-03-08 10:33:25.447651+00:00,26.7,2340.67,esp-t1
2026-03-08 10:33:25.553520+00:00,25.9,2049.19,esp-t1
2026-03-08 10:33:25.657220+00:00,22.1,1817.64,esp-t1
2026-03-08 10:33:25.763288+00:00,24.0,2665.43,esp-t1
2026-03-08 10:33:25.868039+00:00,31.2,2318.43,esp-t1
2026-03-08 10:33:25.983002+00:00,28.9,2218.54,esp-t1
2026-03-08 10:33:26.175609+00:00,30.5,2139.02,esp-t1
2026-03-08 10:33:26.280165+00:00,18.8,2857.82,esp-t1
2026-03-08 10:33:26.381309+00:00,18.8,2196.94,esp-t1
2026-03-08 10:33:26.486168+00:00,31.1,2279.06,esp-t1
2026-03-08 10:33:26.593770+00:00,19.1,1794.69,esp-t1
2026-03-08 10:33:26.699797+00:00,26.9,2777.97,esp-t1
2026-03-08 10:33:26.799716+00:00,22.4,1860.29,esp-t1
2026-03-08 10:33:26.907724+00:00,30.2,2049.45,esp-t1
2026-03-08 10:33:27.013323+00:00,28.6,1556.56,esp-t1
2026-03-08 10:33:27.116174+00:00,29.8,2403.86,esp-t1
2026-03-08 10:33:27.224463+00:00,22.7,2743.77,esp-t1
2026-03-08 10:33:27.340314+00:00,28.6,2518.79,esp-t1
2026-03-08 10:33:27.461453+00:00,26.4,2679.56,esp-t1
2026-03-08 10:33:27.570418+00:00,29.8,2846.26,esp-t1
2026-03-08 10:33:27.683923+00:00,20.8,2535.16,esp-t1
2026-03-08 10:33:27.789982+00:00,29.4,2238.16,esp-t1
2026-03-08 10:33:27.918181+00:00,20.3,2784.51,esp-t1
2026-03-08 10:33:28.021767+00:00,26.7,2698.77,esp-t1
2026-03-08 10:33:28.127200+00:00,31.0,2072.77,esp-t1
2026-03-08 10:33:28.238063+00:00,19.8,2020.02,esp-t1
2026-03-08 10:33:28.345073+00:00,30.8,2965.64,esp-t1
2026-03-08 10:33:28.483162+00:00,18.5,2577.45,esp-t1
2026-03-08 10:33:28.633344+00:00,27.5,1814.22,esp-t1
2026-03-08 10:33:28.746812+00:00,20.0,1974.03,esp-t1
2026-03-08 10:33:28.863811+00:00,18.1,1721.8,esp-t1
2026-03-08 10:33:28.970765+00:00,31.5,2732.2,esp-t1
2026-03-08 10:33:29.077249+00:00,20.1,1675.83,esp-t1
2026-03-08 10:33:29.186188+00:00,25.3,2240.51,esp-t1
2026-03-08 10:33:29.290996+00:00,30.9,2230.53,esp-t1
2026-03-08 10:33:29.395843+00:00,28.6,2715.61,esp-t1
2026-03-08 10:33:29.506343+00:00,25.8,1824.25,esp-t1
2026-03-08 10:33:29.612464+00:00,21.7,2393.25,esp-t1
2026-03-08 10:33:29.718199+00:00,20.2,1503.64,esp-t1
2026-03-08 10:33:29.827542+00:00,18.0,2846.95,esp-t1
2026-03-08 10:33:29.929048+00:00,21.5,1509.08,esp-t1
2026-03-08 10:33:30.039915+00:00,23.0,1927.23,esp-t1
2026-03-08 10:33:30.146465+00:00,22.6,2176.09,esp-t1
2026-03-08 10:33:30.255098+00:00,25.7,2137.57,esp-t1
2026-03-08 10:33:30.358357+00:00,31.6,2229.76,esp-t1
2026-03-08 10:33:30.463517+00:00,20.2,2710.61,esp-t1
2026-03-08 10:33:30.571418+00:00,20.9,2210.77,esp-t1
2026-03-08 10:33:30.674331+00:00,22.7,1975.66,esp-t1
2026-03-08 10:33:30.775097+00:00,21.3,1570.38,esp-t1
2026-03-08 10:33:30.874821+00:00,20.8,2428.06,esp-t1
2026-03-08 10:33:30.983198+00:00,22.2,2881.03,esp-t1
2026-03-08 10:33:31.094455+00:00,20.9,2134.41,esp-t1
2026-03-08 10:33:31.202337+00:00,21.3,1778.43,esp-t1
2026-03-08 10:33:31.304807+00:00,26.4,2262.69,esp-t1
2026-03-08 10:33:31.409808+00:00,30.0,1681.15,esp-t1
2026-03-08 10:33:31.512486+00:00,18.7,1838.88,esp-t1
2026-03-08 10:33:31.614960+00:00,29.2,2371.42,esp-t1
2026-03-08 10:33:31.721439+00:00,26.7,2689.63,esp-t1
2026-03-08 10:33:31.828567+00:00,19.8,1956.83,esp-t1
2026-03-08 10:33:31.941389+00:00,25.6,1845.32,esp-t1
2026-03-08 10:33:32.054726+00:00,30.7,2646.47,esp-t1
2026-03-08 10:33:32.158382+00:00,20.7,1718.06,esp-t1
2026-03-08 10:33:32.267030+00:00,29.6,2019.49,esp-t1
2026-03-08 10:33:32.380611+00:00,27.4,2549.83,esp-t1
2026-03-08 10:33:32.487882+00:00,21.0,1514.5,esp-t1
2026-03-08 10:33:32.597788+00:00,19.6,1669.5,esp-t1
2026-03-08 10:33:32.705076+00:00,24.2,2537.13,esp-t1
2026-03-08 10:33:32.808573+00:00,24.2,2348.05,esp-t1
2026-03-08 10:33:32.914813+00:00,23.0,2756.56,esp-t1
2026-03-08 10:33:33.020624+00:00,18.1,2762.35,esp-t1
2026-03-08 10:33:33.127024+00:00,22.2,1642.5,esp-t1
2026-03-08 10:33:33.230693+00:00,18.3,1747.86,esp-t1
2026-03-08 10:33:33.339226+00:00,28.3,2276.22,esp-t1
2026-03-08 10:33:33.441915+00:00,30.6,1548.09,esp-t1
2026-03-08 10:33:33.546591+00:00,22.6,2170.71,esp-t1
2026-03-08 10:33:33.649709+00:00,25.4,1727.57,esp-t1
2026-03-08 10:33:33.752219+00:00,29.9,2003.74,esp-t1
2026-03-08 10:33:33.956258+00:00,22.4,2920.28,esp-t1
2026-03-08 10:33:34.058249+00:00,27.7,1856.92,esp-t1
2026-03-08 10:33:34.164526+00:00,26.9,1996.16,esp-t1
2026-03-08 10:33:34.268627+00:00,30.7,2722.0,esp-t1
2026-03-08 10:33:34.380576+00:00,30.3,1868.51,esp-t1
2026-03-08 10:33:34.483850+00:00,29.5,2914.93,esp-t1
2026-03-08 10:33:34.588734+00:00,18.7,2886.67,esp-t1
2026-03-08 10:33:34.708854+00:00,31.6,1733.31,esp-t1
2026-03-08 10:33:34.818186+00:00,24.7,2358.95,esp-t1
2026-03-08 10:33:34.926570+00:00,18.6,1856.96,esp-t1
2026-03-08 10:33:35.038031+00:00,28.5,2362.09,esp-t1
2026-03-08 10:33:35.149861+00:00,18.2,2464.19,esp-t1
2026-03-08 10:33:35.267036+00:00,30.8,2276.77,esp-t1
2026-03-08 10:33:35.376017+00:00,31.2,2226.46,esp-t1
2026-03-08 10:33:35.486343+00:00,19.5,2917.84,esp-t1
2026-03-08 10:33:35.602514+00:00,27.2,1596.1,esp-t1
2026-03-08 10:33:35.712026+00:00,24.1,2565.57,esp-t1
2026-03-08 10:33:35.832398+00:00,23.0,2150.73,esp-t1
2026-03-08 10:33:35.947005+00:00,20.3,2345.91,esp-t1
2026-03-08 10:33:36.056089+00:00,21.4,1712.01,esp-t1
2026-03-08 10:33:36.176028+00:00,22.0,2469.55,esp-t1
2026-03-08 10:33:36.282246+00:00,25.3,1759.84,esp-t1
2026-03-08 10:33:36.388649+00:00,23.3,2450.67,esp-t1
2026-03-08 10:33:36.501143+00:00,28.0,1517.99,esp-t1
2026-03-08 10:33:36.610241+00:00,18.3,2251.36,esp-t1
2026-03-08 10:33:36.719456+00:00,23.2,2124.26,esp-t1
2026-03-08 10:33:36.829713+00:00,24.0,2716.91,esp-t1
2026-03-08 10:33:36.943856+00:00,28.8,2301.1,esp-t1
2026-03-08 10:33:37.056455+00:00,31.0,2229.31,esp-t1
2026-03-08 10:33:37.172718+00:00,19.2,2712.52,esp-t1
2026-03-08 10:33:37.282392+00:00,29.6,1986.55,esp-t1
2026-03-08 10:33:37.388798+00:00,27.1,1991.09,esp-t1
2026-03-08 10:33:37.509020+00:00,24.7,2676.74,esp-t1
2026-03-08 10:33:37.622008+00:00,22.2,1720.07,esp-t1
2026-03-08 10:33:37.730102+00:00,20.2,2585.54,esp-t1
2026-03-08 10:33:37.840966+00:00,25.1,2460.6,esp-t1
2026-03-08 10:33:37.946420+00:00,30.2,2900.48,esp-t1
